user_id,signup_date,signup_month,acquisition_channel,city_tier,device_os,age_bracket
125228,2026-04-21,2026-04,referral,Tier 1,Android,55+
125229,2026-04-12,2026-04,referral,Tier 1,Android,18-24
125230,2026-04-07,2026-04,paid_ads,Tier 1,iOS,18-24
125231,2026-04-13,2026-04,organic,Tier 2,Android,25-34
125232,2026-04-05,2026-04,paid_ads,Tier 1,Android,25-34
125233,2026-04-04,2026-04,partner_bank,Tier 1,Android,35-44
125234,2026-04-19,2026-04,paid_ads,Tier 1,Android,35-44
125235,2026-04-04,2026-04,paid_ads,Tier 2,Android,18-24
125236,2026-04-06,2026-04,referral,Tier 2,Android,18-24
125237,2026-04-19,2026-04,partner_bank,Tier 2,Android,35-44
125238,2026-04-18,2026-04,partner_bank,Tier 2,Android,55+
125239,2026-04-13,2026-04,organic,Tier 1,iOS,25-34
125240,2026-04-07,2026-04,referral,Tier 2,Android,25-34
125241,2026-04-03,2026-04,referral,Tier 1,Android,25-34
125242,2026-04-17,2026-04,organic,Tier 2,Android,35-44
125243,2026-04-03,2026-04,organic,Tier 3,Android,25-34
125244,2026-04-09,2026-04,referral,Tier 2,iOS,35-44
125245,2026-04-26,2026-04,organic,Tier 1,Android,18-24
125246,2026-04-12,2026-04,organic,Tier 1,Android,25-34
125247,2026-04-02,2026-04,paid_ads,Tier 3,Android,18-24
125248,2026-04-01,2026-04,referral,Tier 3,Android,35-44
125249,2026-04-16,2026-04,referral,Tier 2,Android,18-24
125250,2026-04-08,2026-04,referral,Tier 2,Android,18-24
125251,2026-04-07,2026-04,organic,Tier 3,Android,25-34
125252,2026-04-10,2026-04,referral,Tier 1,Android,45-54
125253,2026-04-07,2026-04,referral,Tier 1,iOS,25-34
125254,2026-04-16,2026-04,organic,Tier 1,Android,35-44
125255,2026-04-14,2026-04,partner_bank,Tier 3,Android,25-34
125256,2026-04-06,2026-04,referral,Tier 1,Android,55+
125257,2026-04-23,2026-04,organic,Tier 3,Android,35-44
125258,2026-04-25,2026-04,partner_bank,Tier 2,Android,35-44
125259,2026-04-12,2026-04,paid_ads,Tier 1,Android,25-34
125260,2026-04-06,2026-04,referral,Tier 3,Android,35-44
125261,2026-04-11,2026-04,referral,Tier 2,Android,35-44
125262,2026-04-15,2026-04,referral,Tier 2,Android,18-24
125263,2026-04-17,2026-04,paid_ads,Tier 2,Android,25-34
125264,2026-04-19,2026-04,referral,Tier 2,Android,25-34
125265,2026-04-16,2026-04,organic,Tier 3,Android,35-44
125266,2026-04-17,2026-04,organic,Tier 2,Android,45-54
125267,2026-04-08,2026-04,partner_bank,Tier 3,iOS,35-44
125268,2026-04-08,2026-04,organic,Tier 2,Android,18-24
125269,2026-04-10,2026-04,referral,Tier 3,Android,25-34
125270,2026-04-19,2026-04,organic,Tier 3,Android,35-44
125271,2026-04-10,2026-04,organic,Tier 1,Android,25-34
125272,2026-04-11,2026-04,paid_ads,Tier 2,Android,45-54
125273,2026-04-07,2026-04,organic,Tier 1,Android,35-44
125274,2026-04-05,2026-04,paid_ads,Tier 2,Android,18-24
125275,2026-04-21,2026-04,referral,Tier 2,Android,25-34
125276,2026-04-06,2026-04,paid_ads,Tier 2,Android,25-34
125277,2026-04-11,2026-04,referral,Tier 1,Android,35-44
125278,2026-04-25,2026-04,organic,Tier 1,Android,25-34
125279,2026-04-10,2026-04,paid_ads,Tier 1,Android,25-34
125280,2026-04-09,2026-04,paid_ads,Tier 3,Android,35-44
125281,2026-04-06,2026-04,referral,Tier 3,Android,35-44
125282,2026-04-06,2026-04,paid_ads,Tier 3,Android,35-44
125283,2026-04-18,2026-04,partner_bank,Tier 1,iOS,45-54
125284,2026-04-09,2026-04,organic,Tier 2,Android,45-54
125285,2026-04-06,2026-04,organic,Tier 3,Android,18-24
125286,2026-04-17,2026-04,organic,Tier 1,Android,35-44
125287,2026-04-13,2026-04,organic,Tier 2,Android,25-34
125288,2026-04-11,2026-04,referral,Tier 2,Android,35-44
125289,2026-04-07,2026-04,organic,Tier 1,Android,35-44
125290,2026-04-02,2026-04,organic,Tier 1,iOS,35-44
125291,2026-04-10,2026-04,referral,Tier 3,Android,35-44
125292,2026-04-13,2026-04,referral,Tier 3,Android,25-34
125293,2026-04-07,2026-04,partner_bank,Tier 1,Android,25-34
125294,2026-04-11,2026-04,organic,Tier 3,Android,25-34
125295,2026-04-15,2026-04,organic,Tier 3,iOS,25-34
125296,2026-04-05,2026-04,referral,Tier 2,iOS,35-44
125297,2026-04-07,2026-04,organic,Tier 1,Android,18-24
125298,2026-04-18,2026-04,organic,Tier 2,Android,25-34
125299,2026-04-08,2026-04,organic,Tier 2,Android,25-34
125300,2026-04-16,2026-04,referral,Tier 2,iOS,35-44
125301,2026-04-18,2026-04,referral,Tier 1,iOS,25-34
125302,2026-04-03,2026-04,referral,Tier 1,Android,45-54
125303,2026-04-14,2026-04,referral,Tier 1,Android,25-34
125304,2026-04-07,2026-04,partner_bank,Tier 1,Android,25-34
125305,2026-04-18,2026-04,referral,Tier 1,Android,25-34
125306,2026-04-05,2026-04,organic,Tier 2,Android,18-24
125307,2026-04-20,2026-04,organic,Tier 3,Android,25-34
125308,2026-04-04,2026-04,referral,Tier 1,Android,45-54
125309,2026-04-18,2026-04,referral,Tier 2,iOS,18-24
125310,2026-04-06,2026-04,paid_ads,Tier 3,iOS,55+
125311,2026-04-03,2026-04,referral,Tier 3,Android,35-44
125312,2026-04-05,2026-04,referral,Tier 1,Android,25-34
125313,2026-04-06,2026-04,organic,Tier 2,iOS,18-24
125314,2026-04-08,2026-04,organic,Tier 1,Android,25-34
125315,2026-04-08,2026-04,organic,Tier 3,Android,55+
125316,2026-04-07,2026-04,referral,Tier 3,Android,35-44
125317,2026-04-21,2026-04,organic,Tier 2,Android,35-44
125318,2026-04-15,2026-04,paid_ads,Tier 1,Android,45-54
125319,2026-04-06,2026-04,organic,Tier 1,Android,25-34
125320,2026-04-07,2026-04,referral,Tier 1,Android,18-24
125321,2026-04-17,2026-04,partner_bank,Tier 1,Android,35-44
125322,2026-04-01,2026-04,organic,Tier 2,Android,25-34
125323,2026-04-16,2026-04,organic,Tier 2,Android,45-54
125324,2026-04-10,2026-04,paid_ads,Tier 1,Android,35-44
125325,2026-04-20,2026-04,partner_bank,Tier 2,Android,18-24
125326,2026-04-25,2026-04,partner_bank,Tier 2,Android,35-44
125327,2026-04-03,2026-04,paid_ads,Tier 1,Android,45-54
125328,2026-04-08,2026-04,organic,Tier 1,Android,25-34
125329,2026-04-07,2026-04,organic,Tier 1,Android,45-54
125330,2026-04-19,2026-04,referral,Tier 3,Android,25-34
125331,2026-04-14,2026-04,referral,Tier 1,Android,25-34
125332,2026-04-20,2026-04,organic,Tier 2,Android,45-54
125333,2026-04-07,2026-04,organic,Tier 2,Android,55+
125334,2026-04-04,2026-04,organic,Tier 1,Android,35-44
125335,2026-04-14,2026-04,referral,Tier 2,Android,35-44
125336,2026-04-06,2026-04,organic,Tier 1,Android,25-34
125337,2026-04-18,2026-04,partner_bank,Tier 2,iOS,25-34
125338,2026-04-15,2026-04,partner_bank,Tier 1,Android,25-34
125339,2026-04-08,2026-04,partner_bank,Tier 2,Android,35-44
125340,2026-04-05,2026-04,paid_ads,Tier 2,Android,35-44
125341,2026-04-07,2026-04,organic,Tier 1,Android,35-44
125342,2026-04-11,2026-04,paid_ads,Tier 1,Android,25-34
125343,2026-04-09,2026-04,organic,Tier 2,Android,35-44
125344,2026-04-12,2026-04,organic,Tier 1,Android,25-34
125345,2026-04-23,2026-04,paid_ads,Tier 2,Android,25-34
125346,2026-04-22,2026-04,paid_ads,Tier 3,iOS,25-34
125347,2026-04-12,2026-04,organic,Tier 1,Android,18-24
125348,2026-04-06,2026-04,organic,Tier 2,Android,25-34
125349,2026-04-04,2026-04,organic,Tier 1,iOS,18-24
125350,2026-04-03,2026-04,paid_ads,Tier 2,iOS,45-54
125351,2026-04-05,2026-04,referral,Tier 3,Android,35-44
125352,2026-04-10,2026-04,paid_ads,Tier 1,Android,35-44
125353,2026-04-03,2026-04,organic,Tier 2,Android,35-44
125354,2026-04-03,2026-04,referral,Tier 2,iOS,18-24
125355,2026-04-13,2026-04,organic,Tier 2,iOS,35-44
125356,2026-04-05,2026-04,referral,Tier 2,Android,18-24
125357,2026-04-08,2026-04,paid_ads,Tier 3,Android,18-24
125358,2026-04-06,2026-04,partner_bank,Tier 2,Android,18-24
125359,2026-04-09,2026-04,partner_bank,Tier 3,Android,25-34
125360,2026-04-18,2026-04,organic,Tier 1,Android,35-44
125361,2026-04-18,2026-04,referral,Tier 2,Android,35-44
125362,2026-04-01,2026-04,referral,Tier 1,Android,35-44
125363,2026-04-06,2026-04,organic,Tier 1,Android,25-34
125364,2026-04-13,2026-04,organic,Tier 3,Android,45-54
125365,2026-04-10,2026-04,organic,Tier 3,Android,45-54
125366,2026-04-24,2026-04,referral,Tier 2,Android,25-34
125367,2026-04-08,2026-04,partner_bank,Tier 1,Android,35-44
125368,2026-04-13,2026-04,organic,Tier 2,Android,18-24
125369,2026-04-09,2026-04,paid_ads,Tier 2,Android,25-34
125370,2026-04-11,2026-04,organic,Tier 2,Android,45-54
125371,2026-04-04,2026-04,paid_ads,Tier 2,Android,18-24
125372,2026-04-10,2026-04,referral,Tier 1,iOS,18-24
125373,2026-04-07,2026-04,organic,Tier 1,Android,18-24
125374,2026-04-05,2026-04,partner_bank,Tier 1,Android,25-34
125375,2026-04-09,2026-04,organic,Tier 1,Android,18-24
125376,2026-04-16,2026-04,organic,Tier 2,Android,45-54
125377,2026-04-28,2026-04,organic,Tier 3,Android,45-54
125378,2026-04-19,2026-04,partner_bank,Tier 1,Android,18-24
125379,2026-04-25,2026-04,paid_ads,Tier 3,Android,18-24
125380,2026-04-06,2026-04,organic,Tier 2,Android,45-54
125381,2026-04-14,2026-04,paid_ads,Tier 1,Android,25-34
125382,2026-04-17,2026-04,partner_bank,Tier 2,Android,25-34
125383,2026-04-06,2026-04,referral,Tier 3,Android,25-34
125384,2026-04-13,2026-04,organic,Tier 2,Android,35-44
125385,2026-04-04,2026-04,referral,Tier 2,Android,35-44
125386,2026-04-23,2026-04,referral,Tier 2,Android,45-54
125387,2026-04-23,2026-04,referral,Tier 2,Android,25-34
125388,2026-04-04,2026-04,partner_bank,Tier 1,Android,25-34
125389,2026-04-14,2026-04,referral,Tier 2,iOS,18-24
125390,2026-04-25,2026-04,paid_ads,Tier 3,Android,18-24
125391,2026-04-03,2026-04,paid_ads,Tier 1,Android,35-44
125392,2026-04-17,2026-04,referral,Tier 1,Android,25-34
125393,2026-04-10,2026-04,organic,Tier 1,Android,25-34
125394,2026-04-07,2026-04,paid_ads,Tier 2,Android,18-24
125395,2026-04-07,2026-04,organic,Tier 3,Android,35-44
125396,2026-04-08,2026-04,referral,Tier 1,Android,25-34
125397,2026-04-05,2026-04,organic,Tier 1,Android,55+
125398,2026-04-02,2026-04,referral,Tier 3,Android,45-54
125399,2026-04-11,2026-04,paid_ads,Tier 3,Android,35-44
125400,2026-04-10,2026-04,organic,Tier 2,Android,45-54
125401,2026-04-15,2026-04,organic,Tier 2,Android,35-44
125402,2026-04-08,2026-04,referral,Tier 2,Android,25-34
125403,2026-04-20,2026-04,organic,Tier 1,Android,35-44
125404,2026-04-15,2026-04,partner_bank,Tier 2,Android,25-34
125405,2026-04-13,2026-04,referral,Tier 2,Android,25-34
125406,2026-04-10,2026-04,referral,Tier 3,Android,25-34
125407,2026-04-04,2026-04,paid_ads,Tier 2,Android,18-24
125408,2026-04-03,2026-04,referral,Tier 3,Android,45-54
125409,2026-04-15,2026-04,organic,Tier 3,Android,25-34
125410,2026-04-03,2026-04,organic,Tier 1,Android,25-34
125411,2026-04-04,2026-04,partner_bank,Tier 1,Android,18-24
125412,2026-04-07,2026-04,referral,Tier 2,Android,25-34
125413,2026-04-22,2026-04,organic,Tier 2,Android,45-54
125414,2026-04-14,2026-04,partner_bank,Tier 2,Android,25-34
125415,2026-04-15,2026-04,referral,Tier 2,Android,25-34
125416,2026-04-16,2026-04,paid_ads,Tier 1,Android,18-24
125417,2026-04-17,2026-04,organic,Tier 2,Android,25-34
125418,2026-04-28,2026-04,organic,Tier 3,Android,35-44
125419,2026-04-03,2026-04,referral,Tier 3,Android,18-24
125420,2026-04-04,2026-04,referral,Tier 1,Android,35-44
125421,2026-04-25,2026-04,paid_ads,Tier 2,Android,35-44
125422,2026-04-10,2026-04,organic,Tier 2,Android,18-24
125423,2026-04-21,2026-04,referral,Tier 3,Android,35-44
125424,2026-04-11,2026-04,referral,Tier 2,Android,35-44
125425,2026-04-14,2026-04,paid_ads,Tier 2,Android,25-34
125426,2026-04-11,2026-04,partner_bank,Tier 2,Android,25-34
125427,2026-04-23,2026-04,organic,Tier 3,Android,25-34
125428,2026-04-04,2026-04,partner_bank,Tier 1,Android,35-44
125429,2026-04-03,2026-04,paid_ads,Tier 3,Android,25-34
125430,2026-04-20,2026-04,paid_ads,Tier 2,Android,18-24
125431,2026-04-05,2026-04,organic,Tier 3,Android,45-54
125432,2026-04-21,2026-04,paid_ads,Tier 1,Android,18-24
125433,2026-04-01,2026-04,organic,Tier 2,Android,25-34
125434,2026-04-24,2026-04,partner_bank,Tier 3,Android,35-44
125435,2026-04-04,2026-04,referral,Tier 2,Android,25-34
125436,2026-04-04,2026-04,organic,Tier 2,Android,25-34
125437,2026-04-05,2026-04,paid_ads,Tier 2,Android,35-44
125438,2026-04-17,2026-04,paid_ads,Tier 3,Android,35-44
125439,2026-04-08,2026-04,referral,Tier 2,Android,35-44
125440,2026-04-09,2026-04,paid_ads,Tier 1,Android,45-54
125441,2026-04-07,2026-04,referral,Tier 2,iOS,35-44
125442,2026-04-08,2026-04,paid_ads,Tier 2,Android,55+
125443,2026-04-08,2026-04,organic,Tier 2,iOS,25-34
125444,2026-04-16,2026-04,organic,Tier 2,iOS,25-34
125445,2026-04-11,2026-04,organic,Tier 1,Android,55+
125446,2026-04-17,2026-04,paid_ads,Tier 2,Android,55+
125447,2026-04-12,2026-04,partner_bank,Tier 2,Android,45-54
125448,2026-04-03,2026-04,referral,Tier 3,Android,35-44
125449,2026-04-19,2026-04,referral,Tier 2,Android,25-34
125450,2026-04-05,2026-04,organic,Tier 3,Android,25-34
125451,2026-04-06,2026-04,partner_bank,Tier 2,Android,25-34
125452,2026-04-08,2026-04,partner_bank,Tier 2,Android,35-44
125453,2026-04-18,2026-04,referral,Tier 2,Android,25-34
125454,2026-04-06,2026-04,paid_ads,Tier 2,Android,45-54
125455,2026-04-02,2026-04,paid_ads,Tier 3,iOS,35-44
125456,2026-04-18,2026-04,organic,Tier 3,Android,25-34
125457,2026-04-11,2026-04,referral,Tier 1,Android,25-34
125458,2026-04-04,2026-04,organic,Tier 2,iOS,25-34
125459,2026-04-19,2026-04,paid_ads,Tier 2,Android,45-54
125460,2026-04-20,2026-04,organic,Tier 2,Android,18-24
125461,2026-04-10,2026-04,paid_ads,Tier 1,Android,25-34
125462,2026-04-19,2026-04,referral,Tier 1,Android,35-44
125463,2026-04-08,2026-04,paid_ads,Tier 2,iOS,35-44
125464,2026-04-20,2026-04,paid_ads,Tier 3,Android,18-24
125465,2026-04-07,2026-04,paid_ads,Tier 3,Android,35-44
125466,2026-04-24,2026-04,organic,Tier 2,Android,18-24
125467,2026-04-16,2026-04,paid_ads,Tier 1,Android,35-44
125468,2026-04-17,2026-04,referral,Tier 1,Android,25-34
125469,2026-04-25,2026-04,organic,Tier 2,Android,35-44
125470,2026-04-15,2026-04,organic,Tier 1,Android,18-24
125471,2026-04-05,2026-04,partner_bank,Tier 1,Android,35-44
125472,2026-04-20,2026-04,partner_bank,Tier 1,Android,18-24
125473,2026-04-12,2026-04,organic,Tier 2,iOS,25-34
125474,2026-04-20,2026-04,referral,Tier 2,iOS,25-34
125475,2026-04-06,2026-04,organic,Tier 2,Android,25-34
125476,2026-04-05,2026-04,partner_bank,Tier 1,Android,55+
125477,2026-04-02,2026-04,partner_bank,Tier 1,Android,45-54
125478,2026-04-11,2026-04,organic,Tier 2,Android,18-24
125479,2026-04-03,2026-04,organic,Tier 3,Android,25-34
125480,2026-04-12,2026-04,organic,Tier 2,Android,25-34
125481,2026-04-09,2026-04,paid_ads,Tier 2,Android,55+
125482,2026-04-24,2026-04,referral,Tier 1,Android,25-34
125483,2026-04-05,2026-04,partner_bank,Tier 1,Android,35-44
125484,2026-04-09,2026-04,organic,Tier 3,Android,25-34
125485,2026-04-24,2026-04,organic,Tier 1,Android,35-44
125486,2026-04-18,2026-04,partner_bank,Tier 3,Android,35-44
125487,2026-04-06,2026-04,partner_bank,Tier 2,Android,18-24
125488,2026-04-23,2026-04,partner_bank,Tier 3,Android,35-44
125489,2026-04-18,2026-04,organic,Tier 2,Android,35-44
125490,2026-04-03,2026-04,partner_bank,Tier 1,Android,25-34
125491,2026-04-04,2026-04,organic,Tier 1,Android,45-54
125492,2026-04-17,2026-04,referral,Tier 2,iOS,25-34
125493,2026-04-20,2026-04,organic,Tier 2,Android,25-34
125494,2026-04-21,2026-04,paid_ads,Tier 2,Android,25-34
125495,2026-04-14,2026-04,paid_ads,Tier 2,Android,35-44
125496,2026-04-12,2026-04,referral,Tier 2,iOS,35-44
125497,2026-04-12,2026-04,referral,Tier 2,Android,45-54
125498,2026-04-08,2026-04,partner_bank,Tier 1,Android,18-24
125499,2026-04-26,2026-04,organic,Tier 1,Android,55+
125500,2026-04-15,2026-04,partner_bank,Tier 1,Android,35-44
125501,2026-04-06,2026-04,partner_bank,Tier 3,iOS,25-34
125502,2026-04-18,2026-04,organic,Tier 2,Android,25-34
125503,2026-04-06,2026-04,paid_ads,Tier 3,Android,25-34
125504,2026-04-23,2026-04,organic,Tier 2,Android,25-34
125505,2026-04-13,2026-04,organic,Tier 1,Android,45-54
125506,2026-04-07,2026-04,referral,Tier 2,Android,45-54
125507,2026-04-10,2026-04,referral,Tier 1,Android,35-44
125508,2026-04-09,2026-04,referral,Tier 1,Android,25-34
125509,2026-04-17,2026-04,organic,Tier 2,iOS,25-34
125510,2026-04-08,2026-04,organic,Tier 1,Android,18-24
125511,2026-04-17,2026-04,paid_ads,Tier 3,Android,18-24
125512,2026-04-11,2026-04,organic,Tier 1,Android,25-34
125513,2026-04-22,2026-04,referral,Tier 2,Android,35-44
125514,2026-04-13,2026-04,paid_ads,Tier 3,iOS,45-54
125515,2026-04-08,2026-04,organic,Tier 1,Android,45-54
125516,2026-04-09,2026-04,referral,Tier 1,Android,25-34
125517,2026-04-14,2026-04,organic,Tier 3,Android,25-34
125518,2026-04-18,2026-04,organic,Tier 1,Android,45-54
125519,2026-04-07,2026-04,organic,Tier 3,Android,35-44
125520,2026-04-05,2026-04,partner_bank,Tier 1,Android,25-34
125521,2026-04-06,2026-04,organic,Tier 1,Android,35-44
125522,2026-04-08,2026-04,paid_ads,Tier 2,Android,35-44
125523,2026-04-03,2026-04,partner_bank,Tier 1,Android,25-34
125524,2026-04-27,2026-04,referral,Tier 1,Android,35-44
125525,2026-04-07,2026-04,partner_bank,Tier 1,Android,18-24
125526,2026-04-26,2026-04,paid_ads,Tier 2,Android,35-44
125527,2026-04-16,2026-04,referral,Tier 2,Android,55+
125528,2026-04-04,2026-04,paid_ads,Tier 3,Android,35-44
125529,2026-04-05,2026-04,referral,Tier 3,Android,35-44
125530,2026-04-09,2026-04,organic,Tier 3,Android,25-34
125531,2026-04-15,2026-04,partner_bank,Tier 1,Android,25-34
125532,2026-04-12,2026-04,organic,Tier 1,Android,45-54
125533,2026-04-12,2026-04,paid_ads,Tier 2,Android,55+
125534,2026-04-15,2026-04,organic,Tier 2,Android,25-34
125535,2026-04-08,2026-04,organic,Tier 3,iOS,18-24
125536,2026-04-13,2026-04,referral,Tier 3,Android,18-24
125537,2026-04-22,2026-04,paid_ads,Tier 2,Android,18-24
125538,2026-04-01,2026-04,referral,Tier 1,Android,25-34
125539,2026-04-15,2026-04,referral,Tier 1,Android,18-24
125540,2026-04-07,2026-04,referral,Tier 2,Android,25-34
125541,2026-04-20,2026-04,organic,Tier 1,Android,18-24
125542,2026-04-21,2026-04,paid_ads,Tier 3,Android,25-34
125543,2026-04-02,2026-04,organic,Tier 3,Android,25-34
125544,2026-04-25,2026-04,paid_ads,Tier 1,Android,45-54
125545,2026-04-01,2026-04,paid_ads,Tier 1,iOS,18-24
125546,2026-04-09,2026-04,organic,Tier 3,Android,45-54
125547,2026-04-04,2026-04,organic,Tier 3,Android,18-24
125548,2026-04-12,2026-04,organic,Tier 1,Android,35-44
125549,2026-04-09,2026-04,paid_ads,Tier 1,Android,18-24
125550,2026-04-08,2026-04,partner_bank,Tier 1,Android,35-44
125551,2026-04-21,2026-04,organic,Tier 1,Android,25-34
125552,2026-04-10,2026-04,organic,Tier 1,iOS,35-44
125553,2026-04-05,2026-04,organic,Tier 3,Android,45-54
125554,2026-04-14,2026-04,paid_ads,Tier 1,Android,55+
125555,2026-04-10,2026-04,organic,Tier 1,Android,35-44
125556,2026-04-05,2026-04,organic,Tier 1,iOS,35-44
125557,2026-04-05,2026-04,paid_ads,Tier 2,Android,25-34
125558,2026-04-17,2026-04,paid_ads,Tier 2,Android,45-54
125559,2026-04-22,2026-04,organic,Tier 2,Android,25-34
125560,2026-04-11,2026-04,partner_bank,Tier 2,iOS,25-34
125561,2026-04-14,2026-04,referral,Tier 1,Android,25-34
125562,2026-04-04,2026-04,referral,Tier 2,Android,35-44
125563,2026-04-09,2026-04,partner_bank,Tier 2,Android,25-34
125564,2026-04-09,2026-04,referral,Tier 3,Android,18-24
125565,2026-04-04,2026-04,paid_ads,Tier 1,Android,25-34
125566,2026-04-02,2026-04,organic,Tier 2,Android,25-34
125567,2026-04-14,2026-04,organic,Tier 2,iOS,35-44
125568,2026-04-08,2026-04,organic,Tier 2,iOS,35-44
125569,2026-04-08,2026-04,paid_ads,Tier 2,Android,25-34
125570,2026-04-24,2026-04,referral,Tier 2,Android,25-34
125571,2026-04-05,2026-04,referral,Tier 2,Android,25-34
125572,2026-04-17,2026-04,referral,Tier 2,Android,25-34
125573,2026-04-21,2026-04,partner_bank,Tier 2,Android,35-44
125574,2026-04-15,2026-04,organic,Tier 1,Android,25-34
125575,2026-04-07,2026-04,partner_bank,Tier 2,Android,55+
125576,2026-04-08,2026-04,paid_ads,Tier 2,Android,25-34
125577,2026-04-04,2026-04,referral,Tier 1,Android,18-24
125578,2026-04-02,2026-04,referral,Tier 2,iOS,35-44
125579,2026-04-06,2026-04,paid_ads,Tier 1,Android,25-34
125580,2026-04-07,2026-04,paid_ads,Tier 1,Android,25-34
125581,2026-04-05,2026-04,organic,Tier 3,Android,18-24
125582,2026-04-17,2026-04,organic,Tier 1,Android,45-54
125583,2026-04-11,2026-04,referral,Tier 3,Android,18-24
125584,2026-04-04,2026-04,paid_ads,Tier 3,Android,35-44
125585,2026-04-03,2026-04,partner_bank,Tier 2,Android,18-24
125586,2026-04-25,2026-04,organic,Tier 2,Android,25-34
125587,2026-04-13,2026-04,organic,Tier 3,Android,18-24
125588,2026-04-01,2026-04,organic,Tier 3,Android,35-44
125589,2026-04-06,2026-04,paid_ads,Tier 1,iOS,18-24
125590,2026-04-13,2026-04,referral,Tier 1,Android,25-34
125591,2026-04-19,2026-04,organic,Tier 2,Android,45-54
125592,2026-04-21,2026-04,organic,Tier 3,Android,25-34
125593,2026-04-13,2026-04,referral,Tier 1,Android,25-34
125594,2026-04-02,2026-04,partner_bank,Tier 2,Android,35-44
125595,2026-04-03,2026-04,partner_bank,Tier 2,iOS,25-34
125596,2026-04-04,2026-04,referral,Tier 2,Android,25-34
125597,2026-04-07,2026-04,partner_bank,Tier 2,Android,18-24
125598,2026-04-19,2026-04,organic,Tier 2,Android,25-34
125599,2026-04-20,2026-04,partner_bank,Tier 1,Android,18-24
125600,2026-04-08,2026-04,partner_bank,Tier 2,Android,18-24
125601,2026-04-07,2026-04,referral,Tier 1,Android,35-44
