user_id,recency_days,frequency,monetary_inr,r_score,f_score,m_score,rfm_score,segment
127379,22,4,1364.02,2,2,2,6,Casual / New
127385,63,1,611.91,1,1,1,3,Dormant / Churned
127386,0,76,41951.67,4,4,4,12,Power Users
127387,27,3,1759.1100000000001,2,2,2,6,Casual / New
127388,4,19,10881.61,3,3,3,9,Power Users
127390,3,5,6272.3,3,2,3,8,Regular Users
127392,0,16,8835.74,4,3,3,10,Power Users
127393,0,20,10024.04,4,3,3,10,Power Users
127394,5,3,2818.88,3,2,2,7,Regular Users
127398,62,1,667.02,1,1,1,3,Dormant / Churned
127399,58,1,349.34,1,1,1,3,Dormant / Churned
127402,3,2,1019.3100000000001,3,1,1,5,Casual / New
127404,62,1,390.17,1,1,1,3,Dormant / Churned
127406,59,4,2896.17,1,2,2,5,Dormant / Churned
127407,30,6,5224.06,2,2,3,7,Casual / New
127410,0,55,32601.49,4,4,4,12,Power Users
127411,63,1,543.35,1,1,1,3,Dormant / Churned
127416,0,33,13678.519999999999,4,4,4,12,Power Users
127419,0,49,21950.52,4,4,4,12,Power Users
127420,18,2,291.52,2,1,1,4,Casual / New
127421,2,5,1802.62,3,2,2,7,Regular Users
127422,7,24,11071.02,2,3,3,8,"At-Risk (was frequent, going quiet)"
127423,0,53,25729.0,4,4,4,12,Power Users
127424,62,2,677.02,1,1,1,3,Dormant / Churned
127429,2,26,14266.57,3,4,4,11,Power Users
127432,7,22,11969.83,2,3,3,8,"At-Risk (was frequent, going quiet)"
127433,1,59,34523.25,4,4,4,12,Power Users
127435,0,18,15903.119999999999,4,3,4,11,Power Users
127439,13,6,3886.21,2,2,2,6,Casual / New
127441,7,17,15676.23,2,3,4,9,"At-Risk (was frequent, going quiet)"
127443,3,28,15497.56,3,4,4,11,Power Users
127446,34,2,518.45,1,1,1,3,Dormant / Churned
127450,0,51,27752.829999999998,4,4,4,12,Power Users
127452,1,20,9771.43,4,3,3,10,Power Users
127456,52,5,1725.92,1,2,2,5,Dormant / Churned
127457,0,15,7709.83,4,3,3,10,Power Users
127462,4,5,2802.94,3,2,2,7,Regular Users
127464,60,1,108.26,1,1,1,3,Dormant / Churned
127465,17,13,9677.59,2,3,3,8,"At-Risk (was frequent, going quiet)"
127466,6,5,3873.69,3,2,2,7,Regular Users
127469,0,53,32676.7,4,4,4,12,Power Users
127470,37,3,733.6,1,2,1,4,Dormant / Churned
127472,27,23,14344.63,2,3,4,9,"At-Risk (was frequent, going quiet)"
127474,45,1,96.33,1,1,1,3,Dormant / Churned
127475,0,49,22469.73,4,4,4,12,Power Users
127476,0,23,13313.09,4,3,4,11,Power Users
127478,0,23,14937.26,4,3,4,11,Power Users
127483,1,59,31765.62,4,4,4,12,Power Users
127484,55,1,296.68,1,1,1,3,Dormant / Churned
127486,3,4,1568.29,3,2,2,7,Regular Users
127488,0,4,1941.5500000000002,4,2,2,8,Regular Users
127489,0,32,15053.52,4,4,4,12,Power Users
127493,0,48,26364.88,4,4,4,12,Power Users
127498,7,3,2289.19,2,2,2,6,Casual / New
127500,3,22,17633.88,3,3,4,10,Power Users
127506,15,3,2325.99,2,2,2,6,Casual / New
127507,49,2,1189.9499999999998,1,1,1,3,Dormant / Churned
127508,71,1,268.99,1,1,1,3,Dormant / Churned
127510,75,1,394.8,1,1,1,3,Dormant / Churned
127512,8,5,4003.9300000000003,2,2,2,6,Casual / New
127516,14,7,2756.52,2,2,2,6,Casual / New
127517,1,24,15451.81,4,3,4,11,Power Users
127518,40,1,539.97,1,1,1,3,Dormant / Churned
127519,13,5,1815.32,2,2,2,6,Casual / New
127521,31,3,1470.77,1,2,2,5,Dormant / Churned
127524,28,8,3172.0,2,3,2,7,"At-Risk (was frequent, going quiet)"
127526,8,1,80.84,2,1,1,4,Casual / New
127527,68,1,647.04,1,1,1,3,Dormant / Churned
127528,1,57,28235.37,4,4,4,12,Power Users
127529,2,15,9462.58,3,3,3,9,Power Users
127530,24,2,1572.01,2,1,2,5,Casual / New
127531,45,10,5721.76,1,3,3,7,"At-Risk (was frequent, going quiet)"
127532,68,2,1500.1,1,1,2,4,Dormant / Churned
127534,1,20,8304.04,4,3,3,10,Power Users
127541,12,21,7544.79,2,3,3,8,"At-Risk (was frequent, going quiet)"
127542,18,2,622.29,2,1,1,4,Casual / New
127543,18,5,2185.01,2,2,2,6,Casual / New
127544,27,2,2953.81,2,1,2,5,Casual / New
127545,1,7,6736.19,4,2,3,9,Regular Users
127547,9,4,1468.63,2,2,2,6,Casual / New
127553,61,1,383.4,1,1,1,3,Dormant / Churned
127554,0,59,53631.97,4,4,4,12,Power Users
127555,31,2,366.51,1,1,1,3,Dormant / Churned
127558,50,2,561.7,1,1,1,3,Dormant / Churned
127559,5,10,7367.389999999999,3,3,3,9,Power Users
127561,7,18,10307.57,2,3,3,8,"At-Risk (was frequent, going quiet)"
127562,3,4,1017.91,3,2,1,6,Regular Users
127563,0,47,23412.66,4,4,4,12,Power Users
127565,68,1,397.65,1,1,1,3,Dormant / Churned
127566,8,4,1711.48,2,2,2,6,Casual / New
127567,1,52,27921.9,4,4,4,12,Power Users
127568,2,14,17004.57,3,3,4,10,Power Users
127569,1,64,29171.17,4,4,4,12,Power Users
127571,72,1,1187.51,1,1,1,3,Dormant / Churned
127572,1,22,10944.89,4,3,3,10,Power Users
127574,64,1,2270.35,1,1,2,4,Dormant / Churned
127578,0,17,13935.75,4,3,4,11,Power Users
127579,2,23,9885.28,3,3,3,9,Power Users
127580,7,18,9013.85,2,3,3,8,"At-Risk (was frequent, going quiet)"
127583,10,6,4582.74,2,2,3,7,Casual / New
127584,0,26,12037.1,4,4,3,11,Power Users
127585,6,46,26225.7,3,4,4,11,Power Users
127588,63,1,1729.67,1,1,2,4,Dormant / Churned
127589,7,6,3361.6499999999996,2,2,2,6,Casual / New
127590,19,5,4420.7,2,2,3,7,Casual / New
127593,0,19,12715.08,4,3,3,10,Power Users
127595,38,2,801.28,1,1,1,3,Dormant / Churned
127596,4,8,3102.42,3,3,2,8,Regular Users
127599,0,5,2689.84,4,2,2,8,Regular Users
127601,1,42,21268.16,4,4,4,12,Power Users
127602,12,2,678.3299999999999,2,1,1,4,Casual / New
127604,1,22,14464.64,4,3,4,11,Power Users
127605,0,52,24208.53,4,4,4,12,Power Users
127606,1,59,29280.260000000002,4,4,4,12,Power Users
127607,12,3,713.06,2,2,1,5,Casual / New
127608,46,3,3036.44,1,2,2,5,Dormant / Churned
127609,4,9,1923.52,3,3,2,8,Regular Users
127613,5,16,10351.17,3,3,3,9,Power Users
127614,5,20,10077.93,3,3,3,9,Power Users
127616,58,1,321.32,1,1,1,3,Dormant / Churned
127618,12,5,1704.93,2,2,2,6,Casual / New
127619,3,30,14577.210000000001,3,4,4,11,Power Users
127620,22,46,28141.13,2,4,4,10,"At-Risk (was frequent, going quiet)"
127623,1,27,12922.449999999999,4,4,3,11,Power Users
127624,40,5,1196.21,1,2,1,4,Dormant / Churned
127626,2,24,14622.51,3,3,4,10,Power Users
127627,0,52,24139.11,4,4,4,12,Power Users
127629,0,18,7042.24,4,3,3,10,Power Users
127630,10,25,13065.65,2,4,3,9,"At-Risk (was frequent, going quiet)"
127631,27,5,2382.8599999999997,2,2,2,6,Casual / New
127632,0,16,8414.130000000001,4,3,3,10,Power Users
127633,48,1,153.06,1,1,1,3,Dormant / Churned
127634,1,63,28251.19,4,4,4,12,Power Users
127635,22,2,768.49,2,1,1,4,Casual / New
127636,2,15,8451.1,3,3,3,9,Power Users
127637,1,43,17162.84,4,4,4,12,Power Users
127639,8,5,3262.06,2,2,2,6,Casual / New
127640,10,3,798.42,2,2,1,5,Casual / New
127643,68,1,1216.83,1,1,1,3,Dormant / Churned
127644,1,38,22331.48,4,4,4,12,Power Users
127647,27,4,1825.74,2,2,2,6,Casual / New
127653,0,50,30639.1,4,4,4,12,Power Users
127654,25,8,3029.01,2,3,2,7,"At-Risk (was frequent, going quiet)"
127656,1,13,5311.3,4,3,3,10,Power Users
127658,6,17,8933.67,3,3,3,9,Power Users
127660,0,28,18729.02,4,4,4,12,Power Users
127661,0,22,10998.86,4,3,3,10,Power Users
127662,1,16,12095.58,4,3,3,10,Power Users
127665,20,3,1069.53,2,2,1,5,Casual / New
127668,4,7,2286.4300000000003,3,2,2,7,Regular Users
127673,37,3,888.83,1,2,1,4,Dormant / Churned
127674,60,8,8216.78,1,3,3,7,"At-Risk (was frequent, going quiet)"
127678,0,17,9860.31,4,3,3,10,Power Users
127679,8,19,8623.1,2,3,3,8,"At-Risk (was frequent, going quiet)"
127680,77,1,1511.72,1,1,2,4,Dormant / Churned
127683,12,3,1527.95,2,2,2,6,Casual / New
127688,15,9,3637.9700000000003,2,3,2,7,"At-Risk (was frequent, going quiet)"
127691,63,1,121.95,1,1,1,3,Dormant / Churned
127692,12,5,2757.94,2,2,2,6,Casual / New
127693,18,10,9850.45,2,3,3,8,"At-Risk (was frequent, going quiet)"
127694,2,20,13573.41,3,3,4,10,Power Users
127695,0,47,20535.23,4,4,4,12,Power Users
127696,37,5,3346.42,1,2,2,5,Dormant / Churned
127697,12,20,11978.84,2,3,3,8,"At-Risk (was frequent, going quiet)"
127698,60,2,1356.51,1,1,2,4,Dormant / Churned
127700,56,3,1346.99,1,2,2,5,Dormant / Churned
127704,40,1,97.08,1,1,1,3,Dormant / Churned
127707,14,9,9750.01,2,3,3,8,"At-Risk (was frequent, going quiet)"
127708,15,4,2536.44,2,2,2,6,Casual / New
127710,15,12,6116.16,2,3,3,8,"At-Risk (was frequent, going quiet)"
127711,4,23,14998.48,3,3,4,10,Power Users
127712,13,6,2360.4,2,2,2,6,Casual / New
127718,29,2,1019.23,2,1,1,4,Casual / New
127719,61,1,163.3,1,1,1,3,Dormant / Churned
127720,4,7,1574.93,3,2,2,7,Regular Users
127724,65,1,76.67,1,1,1,3,Dormant / Churned
127725,52,1,410.17,1,1,1,3,Dormant / Churned
127727,19,3,1119.3200000000002,2,2,1,5,Casual / New
127728,60,1,113.8,1,1,1,3,Dormant / Churned
127731,58,1,472.49,1,1,1,3,Dormant / Churned
127732,0,48,26676.27,4,4,4,12,Power Users
127735,1,57,29654.76,4,4,4,12,Power Users
127736,34,2,1255.51,1,1,1,3,Dormant / Churned
127737,27,2,536.05,2,1,1,4,Casual / New
127738,1,59,30659.15,4,4,4,12,Power Users
127746,4,21,15272.199999999999,3,3,4,10,Power Users
127748,0,53,23976.23,4,4,4,12,Power Users
127750,0,23,11072.18,4,3,3,10,Power Users
127753,69,3,1582.46,1,2,2,5,Dormant / Churned
127761,2,6,2704.43,3,2,2,7,Regular Users
127762,0,22,11214.67,4,3,3,10,Power Users
127764,5,23,6974.74,3,3,3,9,Power Users
127765,16,20,10644.029999999999,2,3,3,8,"At-Risk (was frequent, going quiet)"
127766,27,5,3076.19,2,2,2,6,Casual / New
127770,0,58,23539.96,4,4,4,12,Power Users
127773,1,49,24103.04,4,4,4,12,Power Users
127776,8,5,2184.12,2,2,2,6,Casual / New
127777,84,1,188.4,1,1,1,3,Dormant / Churned
127779,2,52,42635.17,3,4,4,11,Power Users
127780,59,2,378.18,1,1,1,3,Dormant / Churned
127781,5,15,10873.34,3,3,3,9,Power Users
127782,22,2,597.22,2,1,1,4,Casual / New
127784,12,2,986.08,2,1,1,4,Casual / New
127785,5,18,9373.26,3,3,3,9,Power Users
127792,61,1,226.82,1,1,1,3,Dormant / Churned
127794,2,63,34496.31,3,4,4,11,Power Users
127795,2,11,4356.38,3,3,3,9,Power Users
127796,51,2,551.5600000000001,1,1,1,3,Dormant / Churned
127797,71,1,252.12,1,1,1,3,Dormant / Churned
127799,53,1,743.49,1,1,1,3,Dormant / Churned
127802,0,55,39521.49,4,4,4,12,Power Users
127803,0,55,38870.1,4,4,4,12,Power Users
127805,1,18,8909.02,4,3,3,10,Power Users
127806,3,17,10552.2,3,3,3,9,Power Users
127809,54,1,446.74,1,1,1,3,Dormant / Churned
127810,25,6,3631.96,2,2,2,6,Casual / New
127814,0,60,38528.53,4,4,4,12,Power Users
127815,5,39,27334.47,3,4,4,11,Power Users
127816,73,1,1848.46,1,1,2,4,Dormant / Churned
127817,1,21,12834.97,4,3,3,10,Power Users
127822,0,46,29952.96,4,4,4,12,Power Users
127826,0,59,25206.03,4,4,4,12,Power Users
127828,36,4,1476.52,1,2,2,5,Dormant / Churned
127831,40,1,659.49,1,1,1,3,Dormant / Churned
127834,5,16,8763.23,3,3,3,9,Power Users
127837,42,3,1180.37,1,2,1,4,Dormant / Churned
127841,3,25,18470.43,3,4,4,11,Power Users
127844,1,53,25690.5,4,4,4,12,Power Users
127847,13,5,2006.84,2,2,2,6,Casual / New
127848,7,6,2586.69,2,2,2,6,Casual / New
127849,15,14,5494.45,2,3,3,8,"At-Risk (was frequent, going quiet)"
127850,16,5,2774.15,2,2,2,6,Casual / New
127851,6,27,20951.7,3,4,4,11,Power Users
127853,0,64,29230.68,4,4,4,12,Power Users
127857,1,16,10007.1,4,3,3,10,Power Users
127858,1,21,11032.800000000001,4,3,3,10,Power Users
127862,3,28,26112.82,3,4,4,11,Power Users
127863,11,17,9142.17,2,3,3,8,"At-Risk (was frequent, going quiet)"
127865,3,4,1311.12,3,2,2,7,Regular Users
127866,6,15,9294.45,3,3,3,9,Power Users
127867,63,2,502.42,1,1,1,3,Dormant / Churned
127870,10,8,9224.23,2,3,3,8,"At-Risk (was frequent, going quiet)"
127873,3,21,8057.9800000000005,3,3,3,9,Power Users
127875,2,38,16751.329999999998,3,4,4,11,Power Users
127876,1,59,26731.08,4,4,4,12,Power Users
127877,8,12,7680.030000000001,2,3,3,8,"At-Risk (was frequent, going quiet)"
127878,54,19,12135.92,1,3,3,7,"At-Risk (was frequent, going quiet)"
127879,0,23,12565.6,4,3,3,10,Power Users
127880,2,17,11761.85,3,3,3,9,Power Users
127881,39,2,2736.7999999999997,1,1,2,4,Dormant / Churned
127885,22,3,1752.36,2,2,2,6,Casual / New
127886,7,30,11019.98,2,4,3,9,"At-Risk (was frequent, going quiet)"
127889,8,19,9555.300000000001,2,3,3,8,"At-Risk (was frequent, going quiet)"
127890,1,20,9616.970000000001,4,3,3,10,Power Users
127891,12,13,10676.92,2,3,3,8,"At-Risk (was frequent, going quiet)"
127892,50,2,3539.14,1,1,2,4,Dormant / Churned
127895,62,1,1002.4,1,1,1,3,Dormant / Churned
127897,46,10,5928.22,1,3,3,7,"At-Risk (was frequent, going quiet)"
127898,23,3,1661.5700000000002,2,2,2,6,Casual / New
127901,40,3,2395.5,1,2,2,5,Dormant / Churned
127902,4,20,11083.0,3,3,3,9,Power Users
127904,1,51,21597.82,4,4,4,12,Power Users
127905,0,23,9934.29,4,3,3,10,Power Users
127907,4,20,13594.23,3,3,4,10,Power Users
127913,0,45,24473.12,4,4,4,12,Power Users
127914,29,2,677.73,2,1,1,4,Casual / New
127917,3,29,16808.55,3,4,4,11,Power Users
127918,30,5,963.19,2,2,1,5,Casual / New
127921,2,51,23650.23,3,4,4,11,Power Users
127922,1,23,10223.42,4,3,3,10,Power Users
127923,35,2,560.98,1,1,1,3,Dormant / Churned
127924,57,1,937.68,1,1,1,3,Dormant / Churned
127927,24,4,6167.3099999999995,2,2,3,7,Casual / New
127929,22,23,16771.09,2,3,4,9,"At-Risk (was frequent, going quiet)"
127934,0,23,17667.19,4,3,4,11,Power Users
127935,4,53,26192.57,3,4,4,11,Power Users
127940,4,5,1127.3,3,2,1,6,Regular Users
127941,1,25,17262.45,4,4,4,12,Power Users
127942,31,2,252.14,1,1,1,3,Dormant / Churned
127943,3,31,23853.38,3,4,4,11,Power Users
127944,8,5,2105.6,2,2,2,6,Casual / New
127946,30,2,296.69,2,1,1,4,Casual / New
127950,2,14,7115.46,3,3,3,9,Power Users
127952,8,15,9519.65,2,3,3,8,"At-Risk (was frequent, going quiet)"
127953,1,19,8014.87,4,3,3,10,Power Users
127955,0,4,1415.84,4,2,2,8,Regular Users
127957,76,2,612.1500000000001,1,1,1,3,Dormant / Churned
127958,0,23,13980.74,4,3,4,11,Power Users
127961,31,22,9997.55,1,3,3,7,"At-Risk (was frequent, going quiet)"
127962,49,1,106.5,1,1,1,3,Dormant / Churned
127968,17,9,4945.65,2,3,3,8,"At-Risk (was frequent, going quiet)"
127969,19,2,1600.1999999999998,2,1,2,5,Casual / New
127972,1,56,27275.16,4,4,4,12,Power Users
127974,5,18,9088.25,3,3,3,9,Power Users
127976,29,3,747.62,2,2,1,5,Casual / New
127978,31,2,618.27,1,1,1,3,Dormant / Churned
127981,23,2,832.97,2,1,1,4,Casual / New
127986,44,6,2423.57,1,2,2,5,Dormant / Churned
127988,0,22,10174.22,4,3,3,10,Power Users
127990,59,1,108.66,1,1,1,3,Dormant / Churned
127992,13,20,7183.98,2,3,3,8,"At-Risk (was frequent, going quiet)"
127993,5,8,2424.88,3,3,2,8,Regular Users
127995,4,25,13964.13,3,4,4,11,Power Users
127996,30,7,4402.76,2,2,3,7,Casual / New
127997,1,3,3258.71,4,2,2,8,Regular Users
127998,0,21,9821.46,4,3,3,10,Power Users
127999,0,50,22032.6,4,4,4,12,Power Users
128001,49,2,1109.8000000000002,1,1,1,3,Dormant / Churned
128004,49,2,2710.1400000000003,1,1,2,4,Dormant / Churned
128006,3,17,5706.89,3,3,3,9,Power Users
128008,1,5,2282.22,4,2,2,8,Regular Users
128010,0,49,22638.39,4,4,4,12,Power Users
128012,25,5,2699.93,2,2,2,6,Casual / New
128013,0,46,23226.79,4,4,4,12,Power Users
128016,54,1,122.72,1,1,1,3,Dormant / Churned
128017,4,16,8581.58,3,3,3,9,Power Users
128018,1,16,12245.11,4,3,3,10,Power Users
128019,9,15,8747.72,2,3,3,8,"At-Risk (was frequent, going quiet)"
128020,33,2,702.13,1,1,1,3,Dormant / Churned
128022,61,1,154.17,1,1,1,3,Dormant / Churned
128023,4,5,1484.04,3,2,2,7,Regular Users
128024,58,1,88.92,1,1,1,3,Dormant / Churned
128028,1,66,33290.22,4,4,4,12,Power Users
128031,0,3,1923.93,4,2,2,8,Regular Users
128032,31,3,908.76,1,2,1,4,Dormant / Churned
128033,53,6,2482.8399999999997,1,2,2,5,Dormant / Churned
128035,4,23,14959.32,3,3,4,10,Power Users
128036,47,2,2385.83,1,1,2,4,Dormant / Churned
128037,5,6,4266.2,3,2,2,7,Regular Users
128038,7,20,8330.17,2,3,3,8,"At-Risk (was frequent, going quiet)"
128040,0,22,9742.36,4,3,3,10,Power Users
128042,3,25,21797.72,3,4,4,11,Power Users
128043,0,18,6707.12,4,3,3,10,Power Users
128045,45,2,189.31,1,1,1,3,Dormant / Churned
128046,16,3,1754.08,2,2,2,6,Casual / New
128047,4,4,1920.1299999999999,3,2,2,7,Regular Users
128053,0,50,25058.42,4,4,4,12,Power Users
128055,4,4,964.83,3,2,1,6,Regular Users
128056,2,22,16911.04,3,3,4,10,Power Users
128060,0,52,27488.58,4,4,4,12,Power Users
128062,4,18,9569.2,3,3,3,9,Power Users
128063,14,2,2784.6899999999996,2,1,2,5,Casual / New
128064,0,22,10429.62,4,3,3,10,Power Users
128067,7,19,10839.92,2,3,3,8,"At-Risk (was frequent, going quiet)"
128070,54,2,796.64,1,1,1,3,Dormant / Churned
128071,64,1,78.13,1,1,1,3,Dormant / Churned
128072,32,6,2383.25,1,2,2,5,Dormant / Churned
128073,11,4,1338.27,2,2,2,6,Casual / New
128074,3,12,4053.23,3,3,2,8,Regular Users
128075,25,18,9390.94,2,3,3,8,"At-Risk (was frequent, going quiet)"
128076,47,2,1179.29,1,1,1,3,Dormant / Churned
128079,1,9,4821.39,4,3,3,10,Power Users
128080,52,1,923.62,1,1,1,3,Dormant / Churned
128081,0,56,38027.22,4,4,4,12,Power Users
128082,0,56,30865.62,4,4,4,12,Power Users
128083,0,48,22207.77,4,4,4,12,Power Users
128086,0,21,12372.53,4,3,3,10,Power Users
128087,19,2,1323.71,2,1,2,5,Casual / New
128089,7,12,12815.92,2,3,3,8,"At-Risk (was frequent, going quiet)"
128090,1,20,13053.220000000001,4,3,3,10,Power Users
128091,2,24,9994.74,3,3,3,9,Power Users
128092,71,1,173.44,1,1,1,3,Dormant / Churned
128094,22,4,1360.81,2,2,2,6,Casual / New
128098,1,56,26443.4,4,4,4,12,Power Users
128099,6,19,13396.55,3,3,4,10,Power Users
128101,66,1,98.95,1,1,1,3,Dormant / Churned
128102,0,12,5356.26,4,3,3,10,Power Users
128103,44,1,381.73,1,1,1,3,Dormant / Churned
128105,43,1,961.61,1,1,1,3,Dormant / Churned
128107,4,5,1830.3400000000001,3,2,2,7,Regular Users
128108,12,18,8714.07,2,3,3,8,"At-Risk (was frequent, going quiet)"
128110,52,1,322.79,1,1,1,3,Dormant / Churned
128112,50,1,428.89,1,1,1,3,Dormant / Churned
128113,13,5,1489.81,2,2,2,6,Casual / New
128114,1,19,13835.56,4,3,4,11,Power Users
128115,0,53,19681.88,4,4,4,12,Power Users
128120,3,17,8788.26,3,3,3,9,Power Users
128122,0,16,7382.68,4,3,3,10,Power Users
128124,10,14,6614.79,2,3,3,8,"At-Risk (was frequent, going quiet)"
128125,0,17,8535.529999999999,4,3,3,10,Power Users
128127,58,1,207.16,1,1,1,3,Dormant / Churned
128128,34,2,1206.8700000000001,1,1,1,3,Dormant / Churned
128131,8,2,651.96,2,1,1,4,Casual / New
128132,6,3,1143.33,3,2,1,6,Regular Users
128134,0,40,26071.879999999997,4,4,4,12,Power Users
128135,7,13,10222.99,2,3,3,8,"At-Risk (was frequent, going quiet)"
128138,14,15,10924.85,2,3,3,8,"At-Risk (was frequent, going quiet)"
128139,1,20,9133.5,4,3,3,10,Power Users
128140,9,15,10327.29,2,3,3,8,"At-Risk (was frequent, going quiet)"
128141,44,1,231.0,1,1,1,3,Dormant / Churned
128145,0,40,27902.8,4,4,4,12,Power Users
128146,0,57,27835.239999999998,4,4,4,12,Power Users
128147,0,5,4021.4700000000003,4,2,2,8,Regular Users
128148,8,5,2099.4399999999996,2,2,2,6,Casual / New
128149,1,13,7095.62,4,3,3,10,Power Users
128150,0,52,32560.629999999997,4,4,4,12,Power Users
128152,31,2,520.4200000000001,1,1,1,3,Dormant / Churned
128153,38,1,517.31,1,1,1,3,Dormant / Churned
128156,3,20,9739.92,3,3,3,9,Power Users
128160,5,6,2704.1,3,2,2,7,Regular Users
128165,0,49,26959.77,4,4,4,12,Power Users
128168,0,14,7072.09,4,3,3,10,Power Users
128170,23,4,2146.52,2,2,2,6,Casual / New
128171,23,9,5011.01,2,3,3,8,"At-Risk (was frequent, going quiet)"
128173,30,4,890.8299999999999,2,2,1,5,Casual / New
128175,53,1,546.76,1,1,1,3,Dormant / Churned
128176,62,3,1103.16,1,2,1,4,Dormant / Churned
128177,50,1,706.69,1,1,1,3,Dormant / Churned
128180,2,2,510.90000000000003,3,1,1,5,Casual / New
128182,7,3,969.47,2,2,1,5,Casual / New
128183,4,12,8595.63,3,3,3,9,Power Users
128184,17,8,8634.3,2,3,3,8,"At-Risk (was frequent, going quiet)"
128188,0,46,24688.14,4,4,4,12,Power Users
128189,0,23,10257.29,4,3,3,10,Power Users
128190,1,35,22958.739999999998,4,4,4,12,Power Users
128191,45,4,2372.62,1,2,2,5,Dormant / Churned
128192,3,25,13692.74,3,4,4,11,Power Users
128193,8,4,1427.01,2,2,2,6,Casual / New
128198,74,1,50.02,1,1,1,3,Dormant / Churned
128199,0,25,12348.1,4,4,3,11,Power Users
128201,60,1,31.08,1,1,1,3,Dormant / Churned
128202,24,28,14012.12,2,4,4,10,"At-Risk (was frequent, going quiet)"
128203,10,23,12040.18,2,3,3,8,"At-Risk (was frequent, going quiet)"
128205,2,6,2485.2599999999998,3,2,2,7,Regular Users
128208,3,17,8261.45,3,3,3,9,Power Users
128212,10,15,6344.47,2,3,3,8,"At-Risk (was frequent, going quiet)"
128216,62,1,908.84,1,1,1,3,Dormant / Churned
128217,2,3,903.28,3,2,1,6,Regular Users
128218,0,23,10403.82,4,3,3,10,Power Users
128219,5,15,14104.49,3,3,4,10,Power Users
128220,4,17,5458.7,3,3,3,9,Power Users
128223,14,13,5793.01,2,3,3,8,"At-Risk (was frequent, going quiet)"
128226,33,5,1399.55,1,2,2,5,Dormant / Churned
128227,37,2,2891.13,1,1,2,4,Dormant / Churned
128228,32,5,1157.6,1,2,1,4,Dormant / Churned
128231,3,20,14294.0,3,3,4,10,Power Users
128232,31,2,3605.22,1,1,2,4,Dormant / Churned
128234,3,20,10633.58,3,3,3,9,Power Users
128236,4,23,9472.81,3,3,3,9,Power Users
128239,1,50,28263.22,4,4,4,12,Power Users
128241,1,25,16396.41,4,4,4,12,Power Users
128244,3,25,16073.71,3,4,4,11,Power Users
128246,4,20,7104.11,3,3,3,9,Power Users
128247,48,2,508.73,1,1,1,3,Dormant / Churned
128249,3,63,35838.14,3,4,4,11,Power Users
128252,57,3,2886.59,1,2,2,5,Dormant / Churned
128254,0,53,27219.7,4,4,4,12,Power Users
128255,3,22,10394.19,3,3,3,9,Power Users
128257,0,39,16926.55,4,4,4,12,Power Users
128260,40,4,2215.38,1,2,2,5,Dormant / Churned
128262,43,2,429.56,1,1,1,3,Dormant / Churned
128263,1,37,18755.24,4,4,4,12,Power Users
128264,20,12,5670.54,2,3,3,8,"At-Risk (was frequent, going quiet)"
128265,4,22,12884.39,3,3,3,9,Power Users
128266,5,4,3550.62,3,2,2,7,Regular Users
128267,4,19,8381.03,3,3,3,9,Power Users
128269,52,1,1723.28,1,1,2,4,Dormant / Churned
128270,0,50,26882.45,4,4,4,12,Power Users
128271,4,13,6012.74,3,3,3,9,Power Users
128273,0,13,9093.07,4,3,3,10,Power Users
128275,0,18,12616.539999999999,4,3,3,10,Power Users
128279,23,6,2786.3199999999997,2,2,2,6,Casual / New
128280,33,7,5218.25,1,2,3,6,Dormant / Churned
128281,9,6,1622.75,2,2,2,6,Casual / New
128283,4,5,4366.82,3,2,3,8,Regular Users
128284,20,21,11605.47,2,3,3,8,"At-Risk (was frequent, going quiet)"
128285,7,7,3249.24,2,2,2,6,Casual / New
128288,0,54,24422.78,4,4,4,12,Power Users
128289,1,23,13562.69,4,3,4,11,Power Users
128290,4,22,12933.24,3,3,3,9,Power Users
128292,61,1,226.35,1,1,1,3,Dormant / Churned
128295,1,24,10916.02,4,3,3,10,Power Users
128296,7,6,3066.6200000000003,2,2,2,6,Casual / New
128297,50,1,492.99,1,1,1,3,Dormant / Churned
128300,65,2,615.4,1,1,1,3,Dormant / Churned
